Sno,Name,Price,Orders,Date
20,Fish Curry,140,72,2023-03-08
1,Biryani,150,72,2023-03-09
2,Shawarma,120,64,2023-03-09
3,Appam,30,212,2023-03-09
4,Dosa,70,209,2023-03-09
5,Paratha,40,306,2023-03-09
6,Samosa,20,106,2023-03-09
7,Chicken Curry,140,85,2023-03-09
8,Paneer Tikka,180,56,2023-03-09
9,Mutton Biryani,250,52,2023-03-09
10,Rasam,70,90,2023-03-09
11,Palak Paneer,160,46,2023-03-09
12,Fried Rice,130,50,2023-03-09
13,Gulab Jamun,80,34,2023-03-09
14,Chicken 65,160,74,2023-03-09
15,Butter Chicken,200,101,2023-03-09
16,Veg Meals,110,90,2023-03-09
17,Chappathi,50,310,2023-03-09
18,Aloo Gobi,140,47,2023-03-09
19,Kadai Chicken,200,70,2023-03-09
20,Fish Curry,140,76,2023-03-09
1,Biryani,150,81,2023-03-10
2,Shawarma,120,69,2023-03-10
3,Appam,30,201,2023-03-10
4,Dosa,70,203,2023-03-10
5,Paratha,40,321,2023-03-10
6,Samosa,20,102,2023-03-10
7,Chicken Curry,140,82,2023-03-10
8,Paneer Tikka,180,56,2023-03-10
9,Mutton Biryani,250,47,2023-03-10
10,Rasam,70,74,2023-03-10
11,Palak Paneer,160,26,2023-03-10
12,Fried Rice,130,60,2023-03-10
13,Gulab Jamun,80,25,2023-03-10
14,Chicken 65,160,88,2023-03-10
15,Butter Chicken,200,89,2023-03-10
16,Veg Meals,110,91,2023-03-10
17,Chappathi,50,323,2023-03-10
18,Aloo Gobi,140,48,2023-03-10
19,Kadai Chicken,200,99,2023-03-10
20,Fish Curry,140,80,2023-03-10
1,Biryani,150,129,2023-03-11
2,Shawarma,120,47,2023-03-11
3,Appam,30,194,2023-03-11
4,Dosa,70,206,2023-03-11
5,Paratha,40,320,2023-03-11
6,Samosa,20,99,2023-03-11
7,Chicken Curry,140,100,2023-03-11
8,Paneer Tikka,180,42,2023-03-11
9,Mutton Biryani,250,51,2023-03-11
10,Rasam,70,60,2023-03-11
11,Palak Paneer,160,23,2023-03-11
12,Fried Rice,130,68,2023-03-11
13,Gulab Jamun,80,56,2023-03-11
14,Chicken 65,160,84,2023-03-11
15,Butter Chicken,200,97,2023-03-11
16,Veg Meals,110,70,2023-03-11
17,Chappathi,50,354,2023-03-11
18,Aloo Gobi,140,16,2023-03-11
19,Kadai Chicken,200,91,2023-03-11
20,Fish Curry,140,46,2023-03-11
1,Biryani,150,121,2023-03-12
2,Shawarma,120,48,2023-03-12
3,Appam,30,190,2023-03-12
4,Dosa,70,201,2023-03-12
5,Paratha,40,356,2023-03-12
6,Samosa,20,87,2023-03-12
7,Chicken Curry,140,101,2023-03-12
8,Paneer Tikka,180,49,2023-03-12
9,Mutton Biryani,250,46,2023-03-12
10,Rasam,70,65,2023-03-12
11,Palak Paneer,160,62,2023-03-12
12,Fried Rice,130,58,2023-03-12
13,Gulab Jamun,80,50,2023-03-12
14,Chicken 65,160,97,2023-03-12
15,Butter Chicken,200,105,2023-03-12
16,Veg Meals,110,67,2023-03-12
17,Chappathi,50,351,2023-03-12
18,Aloo Gobi,140,39,2023-03-12
19,Kadai Chicken,200,100,2023-03-12
20,Fish Curry,140,61,2023-03-12
1,Biryani,150,81,2023-03-13
2,Shawarma,120,55,2023-03-13
3,Appam,30,198,2023-03-13
4,Dosa,70,210,2023-03-13
5,Paratha,40,308,2023-03-13
6,Samosa,20,96,2023-03-13
7,Chicken Curry,140,85,2023-03-13
8,Paneer Tikka,180,46,2023-03-13
9,Mutton Biryani,250,62,2023-03-13
10,Rasam,70,77,2023-03-13
11,Palak Paneer,160,49,2023-03-13
12,Fried Rice,130,48,2023-03-13
13,Gulab Jamun,80,60,2023-03-13
14,Chicken 65,160,71,2023-03-13
15,Butter Chicken,200,80,2023-03-13
16,Veg Meals,110,102,2023-03-13
17,Chappathi,50,321,2023-03-13
18,Aloo Gobi,140,45,2023-03-13
19,Kadai Chicken,200,62,2023-03-13
20,Fish Curry,140,78,2023-03-13
1,Biryani,150,80,2023-03-14
2,Shawarma,120,59,2023-03-14
3,Appam,30,201,2023-03-14
4,Dosa,70,212,2023-03-14
5,Paratha,40,314,2023-03-14
6,Samosa,20,100,2023-03-14
7,Chicken Curry,140,85,2023-03-14
8,Paneer Tikka,180,53,2023-03-14
9,Mutton Biryani,250,71,2023-03-14
10,Rasam,70,88,2023-03-14
11,Palak Paneer,160,65,2023-03-14
12,Fried Rice,130,61,2023-03-14
13,Gulab Jamun,80,57,2023-03-14
14,Chicken 65,160,82,2023-03-14
15,Butter Chicken,200,88,2023-03-14
16,Veg Meals,110,84,2023-03-14
17,Chappathi,50,317,2023-03-14
18,Aloo Gobi,140,47,2023-03-14
19,Kadai Chicken,200,89,2023-03-14
20,Fish Curry,140,67,2023-03-14
1,Biryani,150,77,2023-03-15
2,Shawarma,120,55,2023-03-15
3,Appam,30,207,2023-03-15
4,Dosa,70,206,2023-03-15
5,Paratha,40,293,2023-03-15
6,Samosa,20,100,2023-03-15
7,Chicken Curry,140,76,2023-03-15
8,Paneer Tikka,180,36,2023-03-15
9,Mutton Biryani,250,70,2023-03-15
10,Rasam,70,92,2023-03-15
11,Palak Paneer,160,55,2023-03-15
12,Fried Rice,130,60,2023-03-15
13,Gulab Jamun,80,46,2023-03-15
14,Chicken 65,160,77,2023-03-15
15,Butter Chicken,200,80,2023-03-15
16,Veg Meals,110,97,2023-03-15
17,Chappathi,50,310,2023-03-15
18,Aloo Gobi,140,46,2023-03-15
19,Kadai Chicken,200,69,2023-03-15
20,Fish Curry,140,75,2023-03-15
1,Biryani,150,76,2023-03-16
2,Shawarma,120,57,2023-03-16
3,Appam,30,206,2023-03-16
4,Dosa,70,219,2023-03-16
5,Paratha,40,307,2023-03-16
6,Samosa,20,97,2023-03-16
7,Chicken Curry,140,77,2023-03-16
8,Paneer Tikka,180,62,2023-03-16
9,Mutton Biryani,250,47,2023-03-16
10,Rasam,70,78,2023-03-16
11,Palak Paneer,160,49,2023-03-16
12,Fried Rice,130,84,2023-03-16
13,Gulab Jamun,80,41,2023-03-16
14,Chicken 65,160,85,2023-03-16
15,Butter Chicken,200,90,2023-03-16
16,Veg Meals,110,90,2023-03-16
17,Chappathi,50,330,2023-03-16
18,Aloo Gobi,140,42,2023-03-16
19,Kadai Chicken,200,72,2023-03-16
20,Fish Curry,140,59,2023-03-16
1,Biryani,150,90,2023-03-17
2,Shawarma,120,74,2023-03-17
3,Appam,30,198,2023-03-17
4,Dosa,70,206,2023-03-17
5,Paratha,40,324,2023-03-17
6,Samosa,20,102,2023-03-17
7,Chicken Curry,140,90,2023-03-17
8,Paneer Tikka,180,52,2023-03-17
9,Mutton Biryani,250,55,2023-03-17
10,Rasam,70,81,2023-03-17
11,Palak Paneer,160,72,2023-03-17
12,Fried Rice,130,55,2023-03-17
13,Gulab Jamun,80,45,2023-03-17
14,Chicken 65,160,107,2023-03-17
15,Butter Chicken,200,67,2023-03-17
16,Veg Meals,110,83,2023-03-17
17,Chappathi,50,303,2023-03-17
18,Aloo Gobi,140,46,2023-03-17
19,Kadai Chicken,200,74,2023-03-17
20,Fish Curry,140,69,2023-03-17
1,Biryani,150,106,2023-03-18
2,Shawarma,120,52,2023-03-18
3,Appam,30,183,2023-03-18
4,Dosa,70,209,2023-03-18
5,Paratha,40,360,2023-03-18
6,Samosa,20,102,2023-03-18
7,Chicken Curry,140,90,2023-03-18
8,Paneer Tikka,180,41,2023-03-18
9,Mutton Biryani,250,57,2023-03-18
10,Rasam,70,36,2023-03-18
11,Palak Paneer,160,35,2023-03-18
12,Fried Rice,130,45,2023-03-18
13,Gulab Jamun,80,47,2023-03-18
14,Chicken 65,160,97,2023-03-18
15,Butter Chicken,200,99,2023-03-18
16,Veg Meals,110,69,2023-03-18
17,Chappathi,50,344,2023-03-18
18,Aloo Gobi,140,49,2023-03-18
19,Kadai Chicken,200,105,2023-03-18
20,Fish Curry,140,54,2023-03-18
1,Biryani,150,135,2023-03-19
2,Shawarma,120,58,2023-03-19
3,Appam,30,169,2023-03-19
4,Dosa,70,202,2023-03-19
5,Paratha,40,344,2023-03-19
6,Samosa,20,77,2023-03-19
7,Chicken Curry,140,91,2023-03-19
8,Paneer Tikka,180,26,2023-03-19
9,Mutton Biryani,250,59,2023-03-19
10,Rasam,70,52,2023-03-19
11,Palak Paneer,160,49,2023-03-19
12,Fried Rice,130,56,2023-03-19
13,Gulab Jamun,80,60,2023-03-19
14,Chicken 65,160,92,2023-03-19
15,Butter Chicken,200,112,2023-03-19
16,Veg Meals,110,63,2023-03-19
17,Chappathi,50,355,2023-03-19
18,Aloo Gobi,140,35,2023-03-19
19,Kadai Chicken,200,101,2023-03-19
20,Fish Curry,140,66,2023-03-19
1,Biryani,150,71,2023-03-20
2,Shawarma,120,59,2023-03-20
3,Appam,30,197,2023-03-20
4,Dosa,70,208,2023-03-20
5,Paratha,40,299,2023-03-20
6,Samosa,20,105,2023-03-20
7,Chicken Curry,140,86,2023-03-20
8,Paneer Tikka,180,47,2023-03-20
9,Mutton Biryani,250,58,2023-03-20
10,Rasam,70,88,2023-03-20
11,Palak Paneer,160,51,2023-03-20
12,Fried Rice,130,46,2023-03-20
13,Gulab Jamun,80,46,2023-03-20
14,Chicken 65,160,77,2023-03-20
15,Butter Chicken,200,97,2023-03-20
16,Veg Meals,110,89,2023-03-20
17,Chappathi,50,319,2023-03-20
18,Aloo Gobi,140,50,2023-03-20
19,Kadai Chicken,200,75,2023-03-20
20,Fish Curry,140,66,2023-03-20
1,Biryani,150,71,2023-03-21
2,Shawarma,120,68,2023-03-21
3,Appam,30,204,2023-03-21
4,Dosa,70,210,2023-03-21
5,Paratha,40,301,2023-03-21
6,Samosa,20,105,2023-03-21
7,Chicken Curry,140,83,2023-03-21
8,Paneer Tikka,180,53,2023-03-21
9,Mutton Biryani,250,53,2023-03-21
10,Rasam,70,85,2023-03-21
11,Palak Paneer,160,50,2023-03-21
12,Fried Rice,130,42,2023-03-21
13,Gulab Jamun,80,44,2023-03-21
14,Chicken 65,160,69,2023-03-21
15,Butter Chicken,200,68,2023-03-21
16,Veg Meals,110,75,2023-03-21
17,Chappathi,50,320,2023-03-21
18,Aloo Gobi,140,53,2023-03-21
19,Kadai Chicken,200,76,2023-03-21
20,Fish Curry,140,64,2023-03-21
1,Biryani,150,83,2023-03-22
2,Shawarma,120,57,2023-03-22
3,Appam,30,208,2023-03-22
4,Dosa,70,210,2023-03-22
5,Paratha,40,298,2023-03-22
6,Samosa,20,126,2023-03-22
7,Chicken Curry,140,85,2023-03-22
8,Paneer Tikka,180,52,2023-03-22
9,Mutton Biryani,250,58,2023-03-22
10,Rasam,70,83,2023-03-22
11,Palak Paneer,160,42,2023-03-22
12,Fried Rice,130,62,2023-03-22
13,Gulab Jamun,80,43,2023-03-22
14,Chicken 65,160,86,2023-03-22
15,Butter Chicken,200,89,2023-03-22
16,Veg Meals,110,89,2023-03-22
17,Chappathi,50,330,2023-03-22
18,Aloo Gobi,140,60,2023-03-22
19,Kadai Chicken,200,74,2023-03-22
20,Fish Curry,140,71,2023-03-22
1,Biryani,150,73,2023-03-23
2,Shawarma,120,60,2023-03-23
3,Appam,30,203,2023-03-23
4,Dosa,70,208,2023-03-23
5,Paratha,40,300,2023-03-23
6,Samosa,20,91,2023-03-23
7,Chicken Curry,140,86,2023-03-23
8,Paneer Tikka,180,48,2023-03-23
9,Mutton Biryani,250,55,2023-03-23
10,Rasam,70,69,2023-03-23
11,Palak Paneer,160,60,2023-03-23
12,Fried Rice,130,58,2023-03-23
13,Gulab Jamun,80,44,2023-03-23
14,Chicken 65,160,73,2023-03-23
15,Butter Chicken,200,70,2023-03-23
16,Veg Meals,110,88,2023-03-23
17,Chappathi,50,330,2023-03-23
18,Aloo Gobi,140,65,2023-03-23
19,Kadai Chicken,200,68,2023-03-23
20,Fish Curry,140,57,2023-03-23
1,Biryani,150,92,2023-03-24
2,Shawarma,120,57,2023-03-24
3,Appam,30,203,2023-03-24
4,Dosa,70,198,2023-03-24
5,Paratha,40,302,2023-03-24
6,Samosa,20,107,2023-03-24
7,Chicken Curry,140,94,2023-03-24
8,Paneer Tikka,180,56,2023-03-24
9,Mutton Biryani,250,66,2023-03-24
10,Rasam,70,74,2023-03-24
11,Palak Paneer,160,24,2023-03-24
12,Fried Rice,130,70,2023-03-24
13,Gulab Jamun,80,48,2023-03-24
14,Chicken 65,160,75,2023-03-24
15,Butter Chicken,200,83,2023-03-24
16,Veg Meals,110,94,2023-03-24
17,Chappathi,50,322,2023-03-24
18,Aloo Gobi,140,43,2023-03-24
19,Kadai Chicken,200,86,2023-03-24
20,Fish Curry,140,85,2023-03-24
1,Biryani,150,110,2023-03-25
2,Shawarma,120,77,2023-03-25
3,Appam,30,178,2023-03-25
4,Dosa,70,201,2023-03-25
5,Paratha,40,342,2023-03-25
6,Samosa,20,88,2023-03-25
7,Chicken Curry,140,102,2023-03-25
8,Paneer Tikka,180,44,2023-03-25
9,Mutton Biryani,250,52,2023-03-25
10,Rasam,70,66,2023-03-25
11,Palak Paneer,160,49,2023-03-25
12,Fried Rice,130,42,2023-03-25
13,Gulab Jamun,80,46,2023-03-25
14,Chicken 65,160,95,2023-03-25
15,Butter Chicken,200,78,2023-03-25
16,Veg Meals,110,89,2023-03-25
17,Chappathi,50,345,2023-03-25
18,Aloo Gobi,140,30,2023-03-25
19,Kadai Chicken,200,112,2023-03-25
20,Fish Curry,140,69,2023-03-25
1,Biryani,150,128,2023-03-26
2,Shawarma,120,68,2023-03-26
3,Appam,30,176,2023-03-26
4,Dosa,70,181,2023-03-26
5,Paratha,40,357,2023-03-26
6,Samosa,20,93,2023-03-26
7,Chicken Curry,140,97,2023-03-26
8,Paneer Tikka,180,40,2023-03-26
9,Mutton Biryani,250,44,2023-03-26
10,Rasam,70,56,2023-03-26
11,Palak Paneer,160,29,2023-03-26
12,Fried Rice,130,55,2023-03-26
13,Gulab Jamun,80,39,2023-03-26
14,Chicken 65,160,101,2023-03-26
15,Butter Chicken,200,117,2023-03-26
16,Veg Meals,110,61,2023-03-26
17,Chappathi,50,344,2023-03-26
18,Aloo Gobi,140,29,2023-03-26
19,Kadai Chicken,200,92,2023-03-26
20,Fish Curry,140,75,2023-03-26
1,Biryani,150,73,2023-03-27
2,Shawarma,120,67,2023-03-27
3,Appam,30,204,2023-03-27
4,Dosa,70,205,2023-03-27
5,Paratha,40,302,2023-03-27
6,Samosa,20,94,2023-03-27
7,Chicken Curry,140,81,2023-03-27
8,Paneer Tikka,180,51,2023-03-27
9,Mutton Biryani,250,59,2023-03-27
10,Rasam,70,81,2023-03-27
11,Palak Paneer,160,52,2023-03-27
12,Fried Rice,130,59,2023-03-27
13,Gulab Jamun,80,40,2023-03-27
14,Chicken 65,160,82,2023-03-27
15,Butter Chicken,200,75,2023-03-27
16,Veg Meals,110,78,2023-03-27
17,Chappathi,50,321,2023-03-27
18,Aloo Gobi,140,38,2023-03-27
19,Kadai Chicken,200,77,2023-03-27
20,Fish Curry,140,73,2023-03-27
1,Biryani,150,76,2023-03-28
2,Shawarma,120,63,2023-03-28
3,Appam,30,195,2023-03-28
4,Dosa,70,212,2023-03-28
5,Paratha,40,295,2023-03-28
6,Samosa,20,105,2023-03-28
7,Chicken Curry,140,77,2023-03-28
8,Paneer Tikka,180,37,2023-03-28
9,Mutton Biryani,250,60,2023-03-28
10,Rasam,70,85,2023-03-28
11,Palak Paneer,160,46,2023-03-28
12,Fried Rice,130,63,2023-03-28
13,Gulab Jamun,80,46,2023-03-28
14,Chicken 65,160,77,2023-03-28
15,Butter Chicken,200,71,2023-03-28
16,Veg Meals,110,88,2023-03-28
17,Chappathi,50,309,2023-03-28
18,Aloo Gobi,140,48,2023-03-28
19,Kadai Chicken,200,74,2023-03-28
20,Fish Curry,140,75,2023-03-28
1,Biryani,150,67,2023-03-29
2,Shawarma,120,71,2023-03-29
3,Appam,30,196,2023-03-29
4,Dosa,70,211,2023-03-29
5,Paratha,40,312,2023-03-29
6,Samosa,20,94,2023-03-29
7,Chicken Curry,140,79,2023-03-29
8,Paneer Tikka,180,52,2023-03-29
9,Mutton Biryani,250,54,2023-03-29
10,Rasam,70,95,2023-03-29
11,Palak Paneer,160,52,2023-03-29
12,Fried Rice,130,67,2023-03-29
13,Gulab Jamun,80,35,2023-03-29
14,Chicken 65,160,71,2023-03-29
15,Butter Chicken,200,65,2023-03-29
16,Veg Meals,110,91,2023-03-29
17,Chappathi,50,318,2023-03-29
18,Aloo Gobi,140,42,2023-03-29
19,Kadai Chicken,200,84,2023-03-29
20,Fish Curry,140,62,2023-03-29
1,Biryani,150,73,2023-03-30
2,Shawarma,120,63,2023-03-30
3,Appam,30,203,2023-03-30
4,Dosa,70,209,2023-03-30
5,Paratha,40,307,2023-03-30
6,Samosa,20,112,2023-03-30
7,Chicken Curry,140,85,2023-03-30
8,Paneer Tikka,180,47,2023-03-30
9,Mutton Biryani,250,59,2023-03-30
10,Rasam,70,86,2023-03-30
11,Palak Paneer,160,56,2023-03-30
12,Fried Rice,130,74,2023-03-30
13,Gulab Jamun,80,38,2023-03-30
14,Chicken 65,160,81,2023-03-30
15,Butter Chicken,200,65,2023-03-30
16,Veg Meals,110,94,2023-03-30
17,Chappathi,50,309,2023-03-30
18,Aloo Gobi,140,53,2023-03-30
19,Kadai Chicken,200,83,2023-03-30
20,Fish Curry,140,62,2023-03-30
1,Biryani,150,77,2023-03-31
2,Shawarma,120,59,2023-03-31
3,Appam,30,195,2023-03-31
4,Dosa,70,210,2023-03-31
5,Paratha,40,325,2023-03-31
6,Samosa,20,107,2023-03-31
7,Chicken Curry,140,90,2023-03-31
8,Paneer Tikka,180,59,2023-03-31
9,Mutton Biryani,250,60,2023-03-31
10,Rasam,70,81,2023-03-31
11,Palak Paneer,160,52,2023-03-31
12,Fried Rice,130,41,2023-03-31
13,Gulab Jamun,80,42,2023-03-31
14,Chicken 65,160,86,2023-03-31
15,Butter Chicken,200,100,2023-03-31
16,Veg Meals,110,89,2023-03-31
17,Chappathi,50,303,2023-03-31
18,Aloo Gobi,140,38,2023-03-31
19,Kadai Chicken,200,84,2023-03-31
20,Fish Curry,140,75,2023-03-31
1,Biryani,150,108,2023-04-01
2,Shawarma,120,66,2023-04-01
3,Appam,30,179,2023-04-01
4,Dosa,70,201,2023-04-01
5,Paratha,40,332,2023-04-01
6,Samosa,20,97,2023-04-01
7,Chicken Curry,140,86,2023-04-01
8,Paneer Tikka,180,60,2023-04-01
9,Mutton Biryani,250,50,2023-04-01
10,Rasam,70,62,2023-04-01
11,Palak Paneer,160,39,2023-04-01
12,Fried Rice,130,62,2023-04-01
13,Gulab Jamun,80,69,2023-04-01
14,Chicken 65,160,86,2023-04-01
15,Butter Chicken,200,100,2023-04-01
16,Veg Meals,110,69,2023-04-01
17,Chappathi,50,343,2023-04-01
18,Aloo Gobi,140,40,2023-04-01
19,Kadai Chicken,200,68,2023-04-01
20,Fish Curry,140,75,2023-04-01
1,Biryani,150,145,2023-04-02
2,Shawarma,120,62,2023-04-02
3,Appam,30,179,2023-04-02
4,Dosa,70,202,2023-04-02
5,Paratha,40,354,2023-04-02
6,Samosa,20,90,2023-04-02
7,Chicken Curry,140,116,2023-04-02
8,Paneer Tikka,180,29,2023-04-02
9,Mutton Biryani,250,38,2023-04-02
10,Rasam,70,75,2023-04-02
11,Palak Paneer,160,38,2023-04-02
12,Fried Rice,130,51,2023-04-02
13,Gulab Jamun,80,50,2023-04-02
14,Chicken 65,160,84,2023-04-02
15,Butter Chicken,200,94,2023-04-02
16,Veg Meals,110,70,2023-04-02
17,Chappathi,50,366,2023-04-02
18,Aloo Gobi,140,25,2023-04-02
19,Kadai Chicken,200,111,2023-04-02
20,Fish Curry,140,66,2023-04-02
1,Biryani,150,75,2023-04-03
2,Shawarma,120,58,2023-04-03
3,Appam,30,198,2023-04-03
4,Dosa,70,208,2023-04-03
5,Paratha,40,309,2023-04-03
6,Samosa,20,111,2023-04-03
7,Chicken Curry,140,78,2023-04-03
8,Paneer Tikka,180,50,2023-04-03
9,Mutton Biryani,250,57,2023-04-03
10,Rasam,70,84,2023-04-03
11,Palak Paneer,160,35,2023-04-03
12,Fried Rice,130,55,2023-04-03
13,Gulab Jamun,80,41,2023-04-03
14,Chicken 65,160,74,2023-04-03
15,Butter Chicken,200,64,2023-04-03
16,Veg Meals,110,89,2023-04-03
17,Chappathi,50,299,2023-04-03
18,Aloo Gobi,140,67,2023-04-03
19,Kadai Chicken,200,81,2023-04-03
20,Fish Curry,140,77,2023-04-03
1,Biryani,150,79,2023-04-04
2,Shawarma,120,61,2023-04-04
3,Appam,30,202,2023-04-04
4,Dosa,70,214,2023-04-04
5,Paratha,40,310,2023-04-04
6,Samosa,20,101,2023-04-04
7,Chicken Curry,140,79,2023-04-04
8,Paneer Tikka,180,57,2023-04-04
9,Mutton Biryani,250,57,2023-04-04
10,Rasam,70,84,2023-04-04
11,Palak Paneer,160,44,2023-04-04
12,Fried Rice,130,47,2023-04-04
13,Gulab Jamun,80,32,2023-04-04
14,Chicken 65,160,54,2023-04-04
15,Butter Chicken,200,87,2023-04-04
16,Veg Meals,110,89,2023-04-04
17,Chappathi,50,302,2023-04-04
18,Aloo Gobi,140,68,2023-04-04
19,Kadai Chicken,200,89,2023-04-04
20,Fish Curry,140,71,2023-04-04
1,Biryani,150,69,2023-04-05
2,Shawarma,120,63,2023-04-05
3,Appam,30,205,2023-04-05
4,Dosa,70,221,2023-04-05
5,Paratha,40,310,2023-04-05
6,Samosa,20,104,2023-04-05
7,Chicken Curry,140,87,2023-04-05
8,Paneer Tikka,180,55,2023-04-05
9,Mutton Biryani,250,52,2023-04-05
10,Rasam,70,73,2023-04-05
11,Palak Paneer,160,46,2023-04-05
12,Fried Rice,130,58,2023-04-05
13,Gulab Jamun,80,36,2023-04-05
14,Chicken 65,160,75,2023-04-05
15,Butter Chicken,200,80,2023-04-05
16,Veg Meals,110,98,2023-04-05
17,Chappathi,50,319,2023-04-05
18,Aloo Gobi,140,52,2023-04-05
19,Kadai Chicken,200,69,2023-04-05
20,Fish Curry,140,74,2023-04-05
1,Biryani,150,70,2023-04-06
2,Shawarma,120,68,2023-04-06
3,Appam,30,202,2023-04-06
4,Dosa,70,217,2023-04-06
5,Paratha,40,310,2023-04-06
6,Samosa,20,103,2023-04-06
7,Chicken Curry,140,82,2023-04-06
8,Paneer Tikka,180,56,2023-04-06
9,Mutton Biryani,250,42,2023-04-06
10,Rasam,70,77,2023-04-06
11,Palak Paneer,160,49,2023-04-06
12,Fried Rice,130,50,2023-04-06
13,Gulab Jamun,80,52,2023-04-06
14,Chicken 65,160,90,2023-04-06
15,Butter Chicken,200,75,2023-04-06
16,Veg Meals,110,96,2023-04-06
17,Chappathi,50,319,2023-04-06
18,Aloo Gobi,140,47,2023-04-06
19,Kadai Chicken,200,93,2023-04-06
20,Fish Curry,140,67,2023-04-06
1,Biryani,150,67,2023-04-07
2,Shawarma,120,61,2023-04-07
3,Appam,30,203,2023-04-07
4,Dosa,70,208,2023-04-07
5,Paratha,40,321,2023-04-07
6,Samosa,20,109,2023-04-07
7,Chicken Curry,140,89,2023-04-07
8,Paneer Tikka,180,52,2023-04-07
9,Mutton Biryani,250,48,2023-04-07
10,Rasam,70,90,2023-04-07
11,Palak Paneer,160,52,2023-04-07
12,Fried Rice,130,62,2023-04-07
13,Gulab Jamun,80,35,2023-04-07
14,Chicken 65,160,76,2023-04-07
15,Butter Chicken,200,98,2023-04-07
16,Veg Meals,110,93,2023-04-07
17,Chappathi,50,315,2023-04-07
18,Aloo Gobi,140,43,2023-04-07
19,Kadai Chicken,200,90,2023-04-07
20,Fish Curry,140,99,2023-04-07
1,Biryani,150,108,2023-04-08
2,Shawarma,120,64,2023-04-08
3,Appam,30,192,2023-04-08
4,Dosa,70,219,2023-04-08
5,Paratha,40,351,2023-04-08
6,Samosa,20,76,2023-04-08
7,Chicken Curry,140,87,2023-04-08
8,Paneer Tikka,180,34,2023-04-08
9,Mutton Biryani,250,62,2023-04-08
10,Rasam,70,56,2023-04-08
11,Palak Paneer,160,52,2023-04-08
12,Fried Rice,130,69,2023-04-08
13,Gulab Jamun,80,51,2023-04-08
14,Chicken 65,160,94,2023-04-08
15,Butter Chicken,200,106,2023-04-08
16,Veg Meals,110,80,2023-04-08
17,Chappathi,50,348,2023-04-08
18,Aloo Gobi,140,26,2023-04-08
19,Kadai Chicken,200,74,2023-04-08
20,Fish Curry,140,88,2023-04-08
1,Biryani,150,124,2023-04-09
2,Shawarma,120,70,2023-04-09
3,Appam,30,179,2023-04-09
4,Dosa,70,209,2023-04-09
5,Paratha,40,338,2023-04-09
6,Samosa,20,96,2023-04-09
7,Chicken Curry,140,100,2023-04-09
8,Paneer Tikka,180,31,2023-04-09
9,Mutton Biryani,250,52,2023-04-09
10,Rasam,70,52,2023-04-09
11,Palak Paneer,160,50,2023-04-09
12,Fried Rice,130,83,2023-04-09
13,Gulab Jamun,80,36,2023-04-09
14,Chicken 65,160,95,2023-04-09
15,Butter Chicken,200,114,2023-04-09
16,Veg Meals,110,62,2023-04-09
17,Chappathi,50,342,2023-04-09
18,Aloo Gobi,140,27,2023-04-09
19,Kadai Chicken,200,102,2023-04-09
20,Fish Curry,140,81,2023-04-09
1,Biryani,150,70,2023-04-10
2,Shawarma,120,70,2023-04-10
3,Appam,30,203,2023-04-10
4,Dosa,70,204,2023-04-10
5,Paratha,40,294,2023-04-10
6,Samosa,20,110,2023-04-10
7,Chicken Curry,140,82,2023-04-10
8,Paneer Tikka,180,46,2023-04-10
9,Mutton Biryani,250,55,2023-04-10
10,Rasam,70,79,2023-04-10
11,Palak Paneer,160,46,2023-04-10
12,Fried Rice,130,63,2023-04-10
13,Gulab Jamun,80,33,2023-04-10
14,Chicken 65,160,81,2023-04-10
15,Butter Chicken,200,75,2023-04-10
16,Veg Meals,110,92,2023-04-10
17,Chappathi,50,316,2023-04-10
18,Aloo Gobi,140,34,2023-04-10
19,Kadai Chicken,200,85,2023-04-10
20,Fish Curry,140,81,2023-04-10
1,Biryani,150,71,2023-04-11
2,Shawarma,120,63,2023-04-11
3,Appam,30,202,2023-04-11
4,Dosa,70,211,2023-04-11
5,Paratha,40,314,2023-04-11
6,Samosa,20,106,2023-04-11
7,Chicken Curry,140,73,2023-04-11
8,Paneer Tikka,180,47,2023-04-11
9,Mutton Biryani,250,61,2023-04-11
10,Rasam,70,91,2023-04-11
11,Palak Paneer,160,45,2023-04-11
12,Fried Rice,130,74,2023-04-11
13,Gulab Jamun,80,43,2023-04-11
14,Chicken 65,160,76,2023-04-11
15,Butter Chicken,200,63,2023-04-11
16,Veg Meals,110,87,2023-04-11
17,Chappathi,50,315,2023-04-11
18,Aloo Gobi,140,30,2023-04-11
19,Kadai Chicken,200,78,2023-04-11
20,Fish Curry,140,73,2023-04-11
1,Biryani,150,81,2023-04-12
2,Shawarma,120,71,2023-04-12
3,Appam,30,208,2023-04-12
4,Dosa,70,210,2023-04-12
5,Paratha,40,303,2023-04-12
6,Samosa,20,94,2023-04-12
7,Chicken Curry,140,90,2023-04-12
8,Paneer Tikka,180,56,2023-04-12
9,Mutton Biryani,250,49,2023-04-12
10,Rasam,70,95,2023-04-12
11,Palak Paneer,160,56,2023-04-12
12,Fried Rice,130,55,2023-04-12
13,Gulab Jamun,80,35,2023-04-12
14,Chicken 65,160,73,2023-04-12
15,Butter Chicken,200,88,2023-04-12
16,Veg Meals,110,98,2023-04-12
17,Chappathi,50,318,2023-04-12
18,Aloo Gobi,140,62,2023-04-12
19,Kadai Chicken,200,90,2023-04-12
20,Fish Curry,140,71,2023-04-12
1,Biryani,150,70,2023-04-13
